id,title,desc
875,Mind Game,"Nishi has always loved Myon since they were little. And now as adults, he wants to pursue his dream of becoming a manga artist and marrying his childhood sweetheart. There's one problem, though. She's already been proposed to and she thinks Nishi is too much of a wimp. But upon meeting the fiancé while at her family's diner and accepting him as a good guy, they encounter a couple Yakuza (Japanese mafia), only to have Nishi grasp a certain revelation. And, with his newly aquired look on life, adventures abound as he, Myon, and her sister Yan escape the Yakuza into a most unlikely location where they meet an old man..."
8756,Bishoujo Senshi Sailor Moon Memorial,"A summary of each season of the Sailor Moon franchise, narrated by various Sailor Moon characters."
8768,Hiyokoi,"Hiyori, a small and timid girl, goes to school for the first time in a year since an accident left her hospitalized. Follow her as she struggles with her social skills, tries to make friends and maybe even a little bit more...?"
8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,"Kyousuke's smart, cute, but bratty younger sister hates him. While they used to get along when they were very young, over the years they grew more and more distant until finally they stopped talking altogether, doing their best to ignore each others' existences."
877,Nana,"Nana Komatsu is a helpless, naïve twenty-year-old who easily falls in love and becomes dependent and clingy to those around her. Even though she nurses ambitious dreams of removing herself from her provincial roots and finding her true calling, she ends up traveling to Tokyo with the humble reason of chasing her current boyfriend Shouji Endo."
878,Zegapain,"Kyo, an avid swimmer tries his best to keep the high school swimming club going, which is pretty hard when he's the only member. Facing the prospect of the club being closed by the student council, he tries to enlist beautiful Misaki to act in a promo video, shot by his good friend Ryoko, in a bid to start a recruitment drive. She agrees but only if he pilots a mecha under the wing of Celebrum, a resistance organisation fighting to destroy Deutera Areas formed on Earth by the aliens Gards-orm. He agrees but finds it all strangely familiar as if he's done it before..."
879,Simoun,"In the peaceful theocracy of Simulicram, everyone is born female. At age 17, each maiden undergoes a special ceremony where she chooses her sex. However, only Pairs of maiden priestesses can synchronize with the ancient flying ships known as Simoun needed to defend Simulicram. These Pairs refrain from undergoing the ceremony as long as they wish to keep piloting their Simoun."
8795,Panty & Stocking with Garterbelt,"Panty and Stocking—the Anarchy Sisters—are two nasty-ass angels who got booted from the pearly gates for being foul-mouthed bitches! Now they spend their nights blowing up ghosts in the seedy abyss between Heaven and Earth. Panty likes sex, Stocking likes sweets, their afro-sporting main man Garter Belt has a fetish we can't mention. Together, they're turning the mean streets of Daten City into a buffet of bodily fluids. Ghosts don't stand a chance against their lingerie of mass destruction, and if this debaucherous duo can collect enough Heaven Coins, they just might get their halos back. It's a slim chance in hell, but anything can happen when you're rolling commando, especially with Panty and Stocking!"
880,Aa! Megami-sama!: Sorezore no Tsubasa,"One year after goddess Belldandy emerged from Keiichi Morisato's mirror and promised to stay with him forever, a new threat to their happiness emerges, one that could end the contract between Belldandy and Keiichi. "
8841,Kore wa Zombie Desu ka?,"Not every zombie is the monstrous, brain-eating type."
885,Tenshi no Tamago,"In a desolate and dark world full of shadows, lives one little girl who seems to do nothing but collect water in jars and protect a large egg she carries everywhere. A mysterious man enters her life... and they discuss the world around them. "
8888,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,The story takes place in Europe in the year a.t.b. 2017. A Knightmare unit made of boys and girls from Area Eleven are thrown into a military operation with a 5% chance of survival. They must rescue an allied unit left behind on the European warfront.
889,Black Lagoon,"Within Thailand is Roanapur, a depraved, crime-ridden city where not even the authorities or churches are untouched by the claws of corruption. A haven for convicts and degenerates alike, the city is notorious for being the center of illegal activities and operations, often fueled by local crime syndicates."
890,Yuusha-Ou GaoGaiGar,"In the year 2005, a race of alien monsters called Zonders emerge from underground and launch a series of attacks on the city of Tokyo. The only defense against these creatures is the secret agency known as the Gutsy Geoid Guard (or 3G) and their ultimate weapon, the awesome giant robot GaoGaiGar. GaoGaiGar's pilot, Guy Shishio, is a former astronaut who was nearly killed two years before when the Zonders first crashed to earth. Guy's life was spared when a mysterious robot lion called Galeon pulled him from the burning shuttle and brought him to Earth. Guy's father, Leo, then used Galeon's technology to rebuild his shattered son as a cyborg, in the hopes that he could stop the aliens when they appear. Now, with Galeon as its core, GaoGaiGar fights to protect Earth. He is aided by a team of transforming robots and by a young boy named Mamoru, who has the power to purify the Zonders' cores, and seems to be connected to the mysterious Galeon. "
8934,Star Driver: Kagayaki no Takuto,"To the south of Japan, there lies a lush green island called Southern Cross Isle. One night, a boy by the name of Takuto Tsunashi washes up on the shore of the island. Having swum from the mainland alone and without any possessions, he enrolls in the senior high level in the school on the island - Southern Cross High School."
8937,Toaru Majutsu no Index II,Index is still a fugitive and many powerful Magical organizations and individuals want to take her to use the books in her memory eliminating her in the process. War between those organizations is also starting to emerge. Index can only rely on her friend Touma who has always protected her along with Misaka and other friends from the Academy.
8995,Tales of Symphonia The Animation: Sekai Tougou-hen,The third and final OVA series concluding the story of Tales of Symphonia: The Animation.
90,Mobile Suit Gundam Wing," It is the year After Colony 195, and war between the Space Colonies and Earth has begun. To give the colonies an edge, they send 5 young soldiers, trained to perfection, to earth in the most powerful of Mobile Suits-Gundams. With their arrival, the tide of the war changes as they battle against the Earth forces and the Colonies of their origin."
9000,Toaru Hikuushi e no Tsuioku,"The war between the Levamme Empire and the Amatsukami Imperium has been raging for years. In the midst of this struggle, the prince of the Levamme Empire declares his love for Juana del Moral and vows to end the war in one year, as part of his marriage proposal. When the Amatsukami catch wind of this, they assault the del Moral residence, targeting Juana's life. As a last ditch effort to bring the prince his bride, the San Maltilia Airforce hires a mercenary of mixed blood—a bestado—to fly Juana to the Levamme capital in secret. The pilot, Charles, accepts the mission...but traversing an ocean alone, into enemy territory, proves a much more dangerous ordeal than anyone could have anticipated."
